idruns,LOTNAME,run_start_time,run_end_time,Initial_AvgO2Flow,Initial_Avg_Rf1_Pow,Initial_Avg_Rf2_Pow,Initial_Avg_ChTemp,Initial_Avg_ElecTemp,Initial_AvgPres,Initial_Avgcf4Flow,Initial_duration,Chuck_AvgO2Flow,Chuck_Avg_Rf1_Pow,Chuck_Avg_Rf2_Pow,Chuck_Avg_ChTemp,Chuck_Avg_ElecTemp,Chuck_AvgPres,Chuck_Avgcf4Flow,Chuck_duration,Gas Stab_AvgO2Flow,Gas Stab_Avg_Rf1_Pow,Gas Stab_Avg_Rf2_Pow,Gas Stab_Avg_ChTemp,Gas Stab_Avg_ElecTemp,Gas Stab_AvgPres,Gas Stab_Avgcf4Flow,Gas Stab_duration,Etch_AvgO2Flow,Etch_Avg_Rf1_Pow,Etch_Avg_Rf2_Pow,Etch_Avg_ChTemp,Etch_Avg_ElecTemp,Etch_AvgPres,Etch_Avgcf4Flow,Etch_duration,Dechuck_AvgO2Flow,Dechuck_Avg_Rf1_Pow,Dechuck_Avg_Rf2_Pow,Dechuck_Avg_ChTemp,Dechuck_Avg_ElecTemp,Dechuck_AvgPres,Dechuck_Avgcf4Flow,Dechuck_duration,End_AvgO2Flow,End_Avg_Rf1_Pow,End_Avg_Rf2_Pow,End_Avg_ChTemp,End_Avg_ElecTemp,End_AvgPres,End_Avgcf4Flow,End_duration,FIMAP_FILE,AvgEtchRate,MinEtchRate,MaxEtchRate,RangeEtchRate,NonUniformityPct,UniformityScore,X_1_mm,Y_1_mm,Rate_1_nm_per_min,X_2_mm,Y_2_mm,Rate_2_nm_per_min,X_3_mm,Y_3_mm,Rate_3_nm_per_min,X_4_mm,Y_4_mm,Rate_4_nm_per_min,X_5_mm,Y_5_mm,Rate_5_nm_per_min,X_6_mm,Y_6_mm,Rate_6_nm_per_min,X_7_mm,Y_7_mm,Rate_7_nm_per_min,X_8_mm,Y_8_mm,Rate_8_nm_per_min,X_9_mm,Y_9_mm,Rate_9_nm_per_min,X_10_mm,Y_10_mm,Rate_10_nm_per_min,X_11_mm,Y_11_mm,Rate_11_nm_per_min,X_12_mm,Y_12_mm,Rate_12_nm_per_min,X_13_mm,Y_13_mm,Rate_13_nm_per_min,X_14_mm,Y_14_mm,Rate_14_nm_per_min,X_15_mm,Y_15_mm,Rate_15_nm_per_min,X_16_mm,Y_16_mm,Rate_16_nm_per_min,X_17_mm,Y_17_mm,Rate_17_nm_per_min,X_18_mm,Y_18_mm,Rate_18_nm_per_min,X_19_mm,Y_19_mm,Rate_19_nm_per_min,X_20_mm,Y_20_mm,Rate_20_nm_per_min,X_21_mm,Y_21_mm,Rate_21_nm_per_min,X_22_mm,Y_22_mm,Rate_22_nm_per_min,X_23_mm,Y_23_mm,Rate_23_nm_per_min,X_24_mm,Y_24_mm,Rate_24_nm_per_min,X_25_mm,Y_25_mm,Rate_25_nm_per_min,X_26_mm,Y_26_mm,Rate_26_nm_per_min,X_27_mm,Y_27_mm,Rate_27_nm_per_min,X_28_mm,Y_28_mm,Rate_28_nm_per_min,X_29_mm,Y_29_mm,Rate_29_nm_per_min,X_30_mm,Y_30_mm,Rate_30_nm_per_min,X_31_mm,Y_31_mm,Rate_31_nm_per_min,X_32_mm,Y_32_mm,Rate_32_nm_per_min,X_33_mm,Y_33_mm,Rate_33_nm_per_min,X_34_mm,Y_34_mm,Rate_34_nm_per_min,X_35_mm,Y_35_mm,Rate_35_nm_per_min,X_36_mm,Y_36_mm,Rate_36_nm_per_min,X_37_mm,Y_37_mm,Rate_37_nm_per_min,X_38_mm,Y_38_mm,Rate_38_nm_per_min,X_39_mm,Y_39_mm,Rate_39_nm_per_min,X_40_mm,Y_40_mm,Rate_40_nm_per_min,X_41_mm,Y_41_mm,Rate_41_nm_per_min,run_date,last_clean_date,days_since_last_clean,cleaned,runs_since_last_clean
2933,etch02/20/2025_LH_EXP_16,2025-02-20 12:41:00.286000+00:00,2025-02-20 12:47:52.685000+00:00,0.0,0.0,0.0,49.881818181818176,14.899999999999995,0.06407518853114748,0.0,21.711,0.0,0.0,0.0,50.07142857142857,14.910714285714286,0.04884270629851113,0.0,30.0,11.254948853752534,0.0,0.0,50.2,15.0,4.8136363636363635,45.39572796355538,11.485,24.995519232586382,74.74226804123711,608.0927835051547,49.879037800687286,15.116838487972508,23.993951890034364,49.98972753263514,300.725,0.00010172836491999067,0.0,0.0,49.61333333333334,14.966666666666663,5.383670323388072,0.0,30.0,0.0,0.0,0.0,49.705882352941174,14.9,0.0030218383531602257,0.0,18.478,02_19_2025_LHEXP16.fimap,78.04741707317072,77.0208,79.45378,2.4329800000000006,1.558655040255235,98.44134495974477,0.0,0.0,77.91900000000001,12.498,0.0,77.66838,0.0,12.498,78.118,-12.498,0.0,78.18682,0.0,-12.498,77.7556,23.091,-9.561,77.321,23.091,9.561,77.576,9.561,23.091,78.1312,-9.561,23.091,78.3928,-23.091,9.561,78.52459999999999,-23.091,-9.561,78.2488,-9.561,-23.091,77.881,9.561,-23.091,77.4408,37.495,0.0,77.199,32.464,18.748,77.46582,18.748,32.464,77.9702,0.0,37.495,78.4238,-18.748,32.464,78.7434,-32.464,18.748,78.8768,-37.495,0.0,78.897,-32.464,-18.748,78.46101999999999,-18.748,-32.464,78.084,0.0,-37.495,77.61359999999999,18.748,-32.464,77.22540000000001,32.464,-18.748,77.14322,49.04,-9.749,77.021,49.04,9.749,77.167,41.573,27.778,77.4602,27.778,41.573,77.90782,9.749,49.04,78.45222,-9.749,49.04,78.87862,-27.778,41.573,79.13838,-41.573,27.778,79.45378,-49.04,9.749,79.4298,-49.04,-9.749,79.12842,-41.573,-27.778,78.7092,-27.778,-41.573,78.27000000000001,-9.749,-47.29,77.9352,9.749,-47.29,77.5398,27.778,-41.573,77.1646,41.573,-27.778,77.0208,2025-02-20,2025-02-12,8,False,3
2998,etch02/26/2025_NormalEtch,2025-02-26 10:42:58.314000+00:00,2025-02-26 10:49:49.896000+00:00,0.0,0.0,0.0,49.6,14.990909090909092,0.06140952864792777,0.0,21.566,0.0,0.0,0.0,49.61379310344828,15.0,0.026377019778125607,0.0,30.0,9.922954635622874,0.0,0.0,49.7,15.0,4.63,43.59902007840486,11.116,10.000288744146907,99.97643097643098,399.25589225589226,49.87441077441078,15.083838383838383,5.00026936026936,44.99748710387467,300.339,0.0,0.0,0.0,50.04666666666669,15.0,1.1356235174703428,0.0,30.0,0.0,0.0,0.0,49.76111111111111,15.0,0.0036326565047818202,0.0,18.561,02_26_2025.fimap,130.86809414634146,129.88244,131.37164,1.489200000000011,0.5689698507929417,99.43103014920706,0.0,0.0,131.0078,12.498,0.0,130.85316,0.0,12.498,131.07603999999998,-12.498,0.0,131.15888,0.0,-12.498,130.89982,23.091,-9.561,130.53332,23.091,9.561,130.65634,9.561,23.091,131.01186,-9.561,23.091,131.24952000000002,-23.091,9.561,131.15202,-23.091,-9.561,131.06868,-9.561,-23.091,131.01304,9.561,-23.091,130.78222,37.495,0.0,130.3376,32.464,18.748,130.4658,18.748,32.464,130.85474,0.0,37.495,131.1621,-18.748,32.464,131.21967999999998,-32.464,18.748,131.32298,-37.495,0.0,131.3154,-32.464,-18.748,131.23282,-18.748,-32.464,131.05048,0.0,-37.495,130.92386,18.748,-32.464,130.62078,32.464,-18.748,130.3734,49.04,-9.749,129.88244,49.04,9.749,129.93676,41.573,27.778,130.16756,27.778,41.573,130.498,9.749,49.04,130.89412,-9.749,49.04,131.14788000000001,-27.778,41.573,131.14258,-41.573,27.778,131.31384,-49.04,9.749,131.37164,-49.04,-9.749,131.34138000000002,-41.573,-27.778,131.29462,-27.778,-41.573,131.12292,-9.749,-47.29,131.01578,9.749,-47.29,130.74396,27.778,-41.573,130.3392,41.573,-27.778,130.03684,2025-02-26,2025-02-12,14,False,4
3111,etch03/03/2025_LH_EXP_19,2025-03-03 10:46:28.097000+00:00,2025-03-03 10:53:19.446000+00:00,0.0,0.0,0.0,50.12380952380953,15.0,0.0707686783691116,0.0,20.835,0.14491030189120035,0.0,0.0,49.9551724137931,15.0,0.04905362731554352,0.027571894767969864,30.0,13.526566362498864,0.0,0.0,49.708333333333336,15.0,7.055833333333335,42.545599739575415,12.149,31.99786329192444,8.0,637.831081081081,49.77263513513514,15.053378378378376,31.97699324324324,29.99809671728061,299.768,0.00020345672983998134,0.0,0.0,49.63000000000002,15.0,7.743085083139168,0.0,30.0,0.0,0.0,0.0,49.72222222222222,15.0,0.002657567585897566,0.0,18.597,03_03_2025_LHEXP19.fimap,9.88698068292683,9.752392,10.0542,0.3018079999999994,1.5262900256352863,98.47370997436471,0.0,0.0,9.845386000000001,12.498,0.0,9.890406,0.0,12.498,9.8854,-12.498,0.0,9.821606,0.0,-12.498,9.839404,23.091,-9.561,9.859594,23.091,9.561,9.91521,9.561,23.091,9.971998000000001,-9.561,23.091,9.932202,-23.091,9.561,9.8552,-23.091,-9.561,9.768798,-9.561,-23.091,9.80039,9.561,-23.091,9.828807999999999,37.495,0.0,9.930616,32.464,18.748,9.992602,18.748,32.464,9.983594,0.0,37.495,10.0,-18.748,32.464,9.900586,-32.464,18.748,9.878808,-37.495,0.0,9.830200000000001,-32.464,-18.748,9.762012,-18.748,-32.464,9.78501,0.0,-37.495,9.832398000000001,18.748,-32.464,9.863208,32.464,-18.748,9.857178000000001,49.04,-9.749,9.931592,49.04,9.749,9.95481,41.573,27.778,10.01399,27.778,41.573,10.00481,9.749,49.04,10.0542,-9.749,49.04,10.019383999999999,-27.778,41.573,9.981396,-41.573,27.778,9.893212,-49.04,9.749,9.873388,-49.04,-9.749,9.851196,-41.573,-27.778,9.816602,-27.778,-41.573,9.752392,-9.749,-47.29,9.801416,9.749,-47.29,9.85039,27.778,-41.573,9.857422,41.573,-27.778,9.879394000000001,2025-03-03,2025-02-12,19,False,5
3157,etch03/05/2025_Normal,2025-03-05 10:48:00.251000+00:00,2025-03-05 10:54:53.728000+00:00,0.0,0.0,0.0,49.695652173913054,15.0,0.06393607384011897,0.0,22.881,0.0,0.0,0.0,49.78275862068966,15.0,0.04944593266735036,0.0,30.0,9.85609135577091,0.0,0.0,49.9,15.0,4.662727272727273,44.39805014468551,11.255,9.999208587805128,99.63728813559322,398.1152542372881,49.88508474576271,15.11627118644068,5.000406779661017,44.98762448577608,300.675,0.0,0.0,0.0,50.060000000000024,15.0,1.2096589572321195,0.0,30.0,0.0,0.0,0.0,49.8,15.0,0.0018215615693950983,0.0,18.666,03_05_2025.fimap,130.81334341463415,129.62702,131.4392,1.8121800000000121,0.6926586970015792,99.30734130299842,0.0,0.0,131.41590000000002,12.498,0.0,131.2715,0.0,12.498,131.42514,-12.498,0.0,131.4392,0.0,-12.498,131.3062,23.091,-9.561,130.87984,23.091,9.561,131.01066,9.561,23.091,131.26916,-9.561,23.091,131.40476,-23.091,9.561,131.23420000000002,-23.091,-9.561,131.15932,-9.561,-23.091,131.18348,9.561,-23.091,131.02736,37.495,0.0,130.40124,32.464,18.748,130.5837,18.748,32.464,130.89878000000002,0.0,37.495,131.13244,-18.748,32.464,131.07484,-32.464,18.748,131.09738,-37.495,0.0,131.13732,-32.464,-18.748,131.03325999999998,-18.748,-32.464,131.05532,0.0,-37.495,130.91224,18.748,-32.464,130.60935999999998,32.464,-18.748,130.44452,49.04,-9.749,129.62702,49.04,9.749,129.69603999999998,41.573,27.778,129.91188,27.778,41.573,130.26058,9.749,49.04,130.61492,-9.749,49.04,130.7674,-27.778,41.573,130.6661,-41.573,27.778,130.75932,-49.04,9.749,130.8336,-49.04,-9.749,130.85534,-41.573,-27.778,130.82454,-27.778,-41.573,130.75518,-9.749,-47.29,130.79204,9.749,-47.29,130.63394,27.778,-41.573,130.14402,41.573,-27.778,129.79804,2025-03-05,2025-02-12,21,False,6
3158,etch03/05/2025_LH_EXP_23,2025-03-05 11:04:20.998000+00:00,2025-03-05 11:11:12.650000+00:00,0.0,0.0,0.0,49.709523809523816,15.0,0.07099229125536308,0.0,20.921,0.0,0.0,0.0,49.83793103448277,15.0,0.04965237551438844,0.0,30.0,10.366883348083947,0.0,0.0,49.916666666666664,15.0,4.8375,48.23068941312909,12.293,14.964228686054005,29.89830508474576,576.0406779661017,49.85254237288136,15.067457627118642,16.00077966101695,86.74025593132406,300.588,0.0,0.0,0.0,50.01333333333335,15.0,3.800706176102668,0.0,30.0,0.0,0.0,0.0,49.75294117647059,15.0,0.002011141805719022,0.0,17.85,03_05_2025_LHEXP23.fimap,73.83133365853658,71.77619999999999,75.85141999999999,4.075220000000002,2.7598174095347754,97.24018259046522,0.0,0.0,73.99338,12.498,0.0,73.4676,0.0,12.498,74.0694,-12.498,0.0,74.4522,0.0,-12.498,73.84638,23.091,-9.561,72.7784,23.091,9.561,72.9472,9.561,23.091,73.6896,-9.561,23.091,74.4736,-23.091,9.561,74.8998,-23.091,-9.561,74.7064,-9.561,-23.091,74.04958,9.561,-23.091,73.28099999999999,37.495,0.0,72.2664,32.464,18.748,72.57942,18.748,32.464,73.2602,0.0,37.495,74.0624,-18.748,32.464,74.76298,-32.464,18.748,75.2508,-37.495,0.0,75.32758,-32.464,-18.748,74.9124,-18.748,-32.464,74.3108,0.0,-37.495,73.58099999999999,18.748,-32.464,72.8958,32.464,-18.748,72.3616,49.04,-9.749,71.77619999999999,49.04,9.749,71.8678,41.573,27.778,72.19978,27.778,41.573,72.81902,9.749,49.04,73.6722,-9.749,49.04,74.4362,-27.778,41.573,75.0544,-41.573,27.778,75.6614,-49.04,9.749,75.85141999999999,-49.04,-9.749,75.70578,-41.573,-27.778,75.24258,-27.778,-41.573,74.5702,-9.749,-47.29,73.9946,9.749,-47.29,73.30878,27.778,-41.573,72.5882,41.573,-27.778,72.11019999999999,2025-03-05,2025-02-12,21,False,7
3312,etch03/12/2025_Normal,2025-03-12 09:31:50.736000+00:00,2025-03-12 09:38:45.499000+00:00,0.0,0.0,0.0,50.00416666666667,15.0,0.03259636485508846,0.0,23.734,0.0,0.0,0.0,50.16785714285715,15.0,0.05107638996436857,0.0,30.0,9.759264448433436,0.0,0.0,50.154545454545456,15.036363636363633,4.630909090909092,44.32896733687166,11.259,10.000336755966647,99.97586206896551,399.45862068965516,49.83724137931035,15.102413793103452,4.9993448275862065,44.9977216354133,300.305,0.0,0.0,0.0,49.63333333333335,15.0,1.1321788535978219,0.0,30.0,0.0,0.0,0.0,49.74999999999999,15.0,0.0024949570694483853,0.0,19.465,03_12_2025.fimap,131.2861892682927,130.05318,131.8628,1.8096199999999953,0.689189019075688,99.31081098092432,0.0,0.0,131.76874,12.498,0.0,131.59926000000002,0.0,12.498,131.79716000000002,-12.498,0.0,131.8287,0.0,-12.498,131.62583999999998,23.091,-9.561,131.18768,23.091,9.561,131.30224,9.561,23.091,131.68522000000002,-9.561,23.091,131.8628,-23.091,9.561,131.7465,-23.091,-9.561,131.6465,-9.561,-23.091,131.6112,9.561,-23.091,131.3902,37.495,0.0,130.77928,32.464,18.748,131.01659999999998,18.748,32.464,131.37472,0.0,37.495,131.64618000000002,-18.748,32.464,131.67264,-32.464,18.748,131.66286,-37.495,0.0,131.68592,-32.464,-18.748,131.59668,-18.748,-32.464,131.5507,0.0,-37.495,131.34568,18.748,-32.464,131.05684000000002,32.464,-18.748,130.8096,49.04,-9.749,130.05318,49.04,9.749,130.1067,41.573,27.778,130.38,27.778,41.573,130.7638,9.749,49.04,131.1894,-9.749,49.04,131.41636,-27.778,41.573,131.34538,-41.573,27.778,131.42618,-49.04,9.749,131.46938,-49.04,-9.749,131.48538000000002,-41.573,-27.778,131.46442,-27.778,-41.573,131.34656,-9.749,-47.29,131.28961999999999,9.749,-47.29,131.00791999999998,27.778,-41.573,130.50646,41.573,-27.778,130.23327999999998,2025-03-12,2025-02-12,28,False,8
3313,etch03/12/2025_LH_EXP_10,2025-03-12 09:43:49.137000+00:00,2025-03-12 09:50:51.660000+00:00,0.0,0.0,0.0,49.98181818181818,15.0,0.0950094551241807,0.0,22.52,0.0,0.0,0.0,49.6758620689655,15.0,0.04894635879809281,0.0,30.0,11.032441175572986,0.0,0.0,49.60000000000001,15.0,25.99904761904762,27.812680295361062,21.753,11.997090992631477,53.8125,316.8958333333333,49.80590277777779,15.070138888888888,79.9975,11.995533277043641,299.745,0.0,0.0,0.0,50.059999999999974,15.0,18.606605786075367,0.0,30.0,0.0,0.0,0.0,50.2,15.0,0.005207382723223263,0.0,18.505,03_12_2025_LHEXP10.fimap,8.409167073170732,8.245386,8.514208,0.2688220000000001,1.5983866039341221,98.40161339606588,0.0,0.0,8.438794,12.498,0.0,8.412012,0.0,12.498,8.446411999999999,-12.498,0.0,8.467016,0.0,-12.498,8.460206,23.091,-9.561,8.369603999999999,23.091,9.561,8.394017999999999,9.561,23.091,8.3958,-9.561,23.091,8.440014,-23.091,9.561,8.457201999999999,-23.091,-9.561,8.50559,-9.561,-23.091,8.494580000000001,9.561,-23.091,8.45022,37.495,0.0,8.341186,32.464,18.748,8.33999,18.748,32.464,8.330616000000001,0.0,37.495,8.364208000000001,-18.748,32.464,8.389404,-32.464,18.748,8.437377999999999,-37.495,0.0,8.451586,-32.464,-18.748,8.48999,-18.748,-32.464,8.479980000000001,0.0,-37.495,8.48059,18.748,-32.464,8.449804,32.464,-18.748,8.375,49.04,-9.749,8.31399,49.04,9.749,8.245386,41.573,27.778,8.249218,27.778,41.573,8.278418,9.749,49.04,8.316406,-9.749,49.04,8.348804,-27.778,41.573,8.388818,-41.573,27.778,8.406006,-49.04,9.749,8.442408,-49.04,-9.749,8.478394,-41.573,-27.778,8.483204,-27.778,-41.573,8.514208,-9.749,-47.29,8.473194,9.749,-47.29,8.457201999999999,27.778,-41.573,8.364014000000001,41.573,-27.778,8.354980000000001,2025-03-12,2025-02-12,28,False,9
3314,etch03/12/2025_LH_EXP_11,2025-03-12 09:57:29.312000+00:00,2025-03-12 10:04:23.023000+00:00,0.0,0.0,0.0,49.92727272727273,15.0,0.03591930681750514,0.0,22.712,0.0,0.0,0.0,50.09310344827586,15.0,0.04901769041022027,0.0,30.0,12.329755269298103,0.0,0.0,50.2,15.0,4.847272727272727,44.71239079228828,11.496,60.82549411045387,18.868965517241378,71.75172413793103,49.84896551724138,15.028275862068964,13.998000000000001,39.88370343164851,300.918,0.0009471261561516379,0.0,0.0,49.59999999999999,15.0,3.629663730154559,0.0,30.0,0.0,0.0,0.0,49.6,15.0,0.0020914396051799743,0.0,18.585,03_12_2025_LHEXP11.fimap,2.2398818048780487,2.16101,2.312402,0.15139199999999997,3.3794640340016198,96.62053596599839,0.0,0.0,2.302392,12.498,0.0,2.296998,0.0,12.498,2.312402,-12.498,0.0,2.296386,0.0,-12.498,2.283398,23.091,-9.561,2.2865960000000003,23.091,9.561,2.297802,9.561,23.091,2.301806,-9.561,23.091,2.2755859999999997,-23.091,9.561,2.287598,-23.091,-9.561,2.2632079999999997,-9.561,-23.091,2.2755859999999997,9.561,-23.091,2.2942139999999998,37.495,0.0,2.233398,32.464,18.748,2.263404,18.748,32.464,2.254786,0.0,37.495,2.2468019999999997,-18.748,32.464,2.2292,-32.464,18.748,2.258594,-37.495,0.0,2.239794,-32.464,-18.748,2.243188,-18.748,-32.464,2.225586,0.0,-37.495,2.257202,18.748,-32.464,2.271802,32.464,-18.748,2.2448,49.04,-9.749,2.1906,49.04,9.749,2.212988,41.573,27.778,2.182398,27.778,41.573,2.18899,9.749,49.04,2.192602,-9.749,49.04,2.189404,-27.778,41.573,2.21101,-41.573,27.778,2.181006,-49.04,9.749,2.1844,-49.04,-9.749,2.186402,-41.573,-27.778,2.16101,-27.778,-41.573,2.180004,-9.749,-47.29,2.221412,9.749,-47.29,2.206202,27.778,-41.573,2.211596,41.573,-27.778,2.192602,2025-03-12,2025-02-12,28,False,10
3315,etch03/12/2025_LH_EXP_12,2025-03-12 10:30:57.609000+00:00,2025-03-12 10:37:54.328000+00:00,0.0,0.0,0.0,49.72173913043478,15.0,0.07039834236253532,0.0,23.439,0.0,0.0,0.0,49.84137931034485,15.0,0.05266341110877661,0.0,30.0,19.831581425563172,0.0,0.0,49.94285714285714,15.0,16.197857142857142,48.38077508294497,14.321,56.00023567071201,67.0,112.0,49.81597222222222,15.03611111111111,91.99680555555557,60.99807606229847,299.326,0.05879899492375459,0.0,0.0,50.076666666666675,15.0,21.287825411752017,0.025330362865077668,30.0,0.0,0.0,0.0,49.84444444444444,15.0,0.0031938439410492854,0.0,19.633,03_12_2025_LHEXP12.fimap,5.773204341463415,5.641992,5.92539,0.28339800000000004,2.454425508245246,97.54557449175475,0.0,0.0,5.641992,12.498,0.0,5.660792,0.0,12.498,5.645606,-12.498,0.0,5.683594,0.0,-12.498,5.705004000000001,23.091,-9.561,5.7094000000000005,23.091,9.561,5.657398,9.561,23.091,5.663404,-9.561,23.091,5.662818,-23.091,9.561,5.753418,-23.091,-9.561,5.731812,-9.561,-23.091,5.75039,9.561,-23.091,5.752612,37.495,0.0,5.719214,32.464,18.748,5.738404,18.748,32.464,5.706201999999999,0.0,37.495,5.748584,-18.748,32.464,5.733814000000001,-32.464,18.748,5.772388,-37.495,0.0,5.800586,-32.464,-18.748,5.843994,-18.748,-32.464,5.862598,0.0,-37.495,5.829786,18.748,-32.464,5.808594,32.464,-18.748,5.745606,49.04,-9.749,5.833204,49.04,9.749,5.784594,41.573,27.778,5.766602000000001,27.778,41.573,5.730982,9.749,49.04,5.792016,-9.749,49.04,5.7844,-27.778,41.573,5.819996,-41.573,27.778,5.806202,-49.04,9.749,5.8514159999999995,-49.04,-9.749,5.883398,-41.573,-27.778,5.895582,-27.778,-41.573,5.895582,-9.749,-47.29,5.92539,9.749,-47.29,5.868994,27.778,-41.573,5.8813960000000005,41.573,-27.778,5.853614,2025-03-12,2025-02-12,28,False,11
3316,etch03/12/2025_LH_EXP_13,2025-03-12 10:53:22.828000+00:00,2025-03-12 11:00:19.225000+00:00,0.0,0.0,0.0,49.67272727272728,15.0,0.10464558276231212,0.0,22.708,0.0,0.0,0.0,49.77586206896551,15.0,0.0524270970360016,0.0,30.0,16.217770693310108,0.0,0.0,49.84615384615385,15.0,8.186923076923078,41.430050402492206,13.495,50.9984114643882,98.0,498.0,49.80962199312715,15.034364261168385,40.00182130584192,24.9997142167068,299.504,0.0010172836491999066,0.0,0.0,50.099999999999994,15.0,9.759701764431519,0.0,30.0,0.0,0.0,0.0,50.08947368421053,15.0,0.0031164335626461593,0.0,20.69,03_12_2025_LHEXP13.fimap,33.952925853658535,33.1562,34.7138,1.5576000000000008,2.2937640289285475,97.70623597107145,0.0,0.0,34.7002,12.498,0.0,34.6626,0.0,12.498,34.58802,-12.498,0.0,34.629419999999996,0.0,-12.498,34.7138,23.091,-9.561,34.574,23.091,9.561,34.380399999999995,9.561,23.091,34.28562,-9.561,23.091,34.312799999999996,-23.091,9.561,34.38,-23.091,-9.561,34.40478,-9.561,-23.091,34.464819999999996,9.561,-23.091,34.59842,37.495,0.0,34.074380000000005,32.464,18.748,33.92022,18.748,32.464,33.8132,0.0,37.495,33.84922,-18.748,32.464,33.937400000000004,-32.464,18.748,33.937599999999996,-37.495,0.0,33.919,-32.464,-18.748,33.980599999999995,-18.748,-32.464,34.083999999999996,0.0,-37.495,34.22842,18.748,-32.464,34.308980000000005,32.464,-18.748,34.202,49.04,-9.749,33.6322,49.04,9.749,33.50462,41.573,27.778,33.3392,27.778,41.573,33.23602,9.749,49.04,33.1886,-9.749,49.04,33.1562,-27.778,41.573,33.2242,-41.573,27.778,33.2076,-49.04,9.749,33.3156,-49.04,-9.749,33.4024,-41.573,-27.778,33.43602,-27.778,-41.573,33.4754,-9.749,-47.29,33.6986,9.749,-47.29,33.823,27.778,-41.573,33.7764,41.573,-27.778,33.704,2025-03-12,2025-02-12,28,False,12
3317,etch03/12/2025_LH_EXP_14,2025-03-12 11:05:46.128000+00:00,2025-03-12 11:12:40.406000+00:00,0.0,0.0,0.0,49.60000000000001,15.0,0.0747320136603371,0.0,21.376,0.0,0.0,0.0,49.59999999999999,15.0,0.05399237729728012,0.0,30.0,20.251143857210938,0.0,0.0,49.63846153846154,15.0,11.59769230769231,43.35741165478403,13.676,74.9977640953127,11.0,174.0,49.763888888888886,15.03125,58.00034722222222,41.9980997989169,299.51,0.00042094495828961723,0.0,0.0,49.78965517241378,15.0,13.568020854956044,0.0,30.0,0.0,0.0,0.0,49.86315789473684,15.0,0.0026219003495460518,0.0,19.716,03_12_2025_LHEXP14.fimap,0.9765768,0.9277832,1.0261962,0.09841299999999997,5.038671817720837,94.96132818227916,0.0,0.0,0.9996094,12.498,0.0,0.9639892,0.0,12.498,0.9879882,-12.498,0.0,0.9874024,0.0,-12.498,0.9812011999999999,23.091,-9.561,0.9615966,23.091,9.561,0.9372070000000001,9.561,23.091,0.9588134,-9.561,23.091,1.0134034,-23.091,9.561,0.9828125999999999,-23.091,-9.561,0.9701904000000001,-9.561,-23.091,0.9881835999999999,9.561,-23.091,0.9874024,37.495,0.0,0.9370118,32.464,18.748,0.9378173999999999,18.748,32.464,0.9346192,0.0,37.495,0.9277832,-18.748,32.464,0.967212,-32.464,18.748,1.0261962,-37.495,0.0,0.9830078,-32.464,-18.748,0.9946044,-18.748,-32.464,1.0041992,0.0,-37.495,0.967212,18.748,-32.464,0.9887940000000001,32.464,-18.748,0.9665772,49.04,-9.749,0.9714112,49.04,9.749,0.9691894,41.573,27.778,0.9526123999999999,27.778,41.573,0.9746094,9.749,49.04,0.961792,-9.749,49.04,0.9692138,-27.778,41.573,0.9845948,-41.573,27.778,1.0016114,-49.04,9.749,1.021997,-49.04,-9.749,0.9854004,-41.573,-27.778,0.9739990000000001,-27.778,-41.573,0.988208,-9.749,-47.29,1.0045898,9.749,-47.29,0.9718018,27.778,-41.573,0.9797852,41.573,-27.778,0.9739990000000001,2025-03-12,2025-02-12,28,False,13
